,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2023-09-01,-0.0006066699452575413,-0.0019958155540071706,-0.0016042062628587783,0.0036936458991575663,-0.00022902041356515865,0.0003131810127655678,-0.008996269043088246,0.0006302735908099331,-0.00791559948349577,-0.0015355078680863794,1.914842955477212e-09
2023-10-01,-0.00407392097476457,-0.002090189621532463,-0.0005698531147970024,-0.005574281482737935,-0.004166480387834684,-0.0005161634651842215,-0.01055470556875182,-0.004412217238462341,-0.013874320250140149,-0.0024738160209826295,-1.6605598970736323e-09
2023-11-01,5.508414048191549e-09,0.002599134013133488,0.001987793464955269,0.007659055785113125,0.003799603931730975,0.0009637193595283512,0.010010509051457851,0.015621294110648316,0.012369413187209737,0.015827911332938288,0.003890935412592238
2023-12-01,0.0022501696573454483,0.0021852891750244064,0.0006749584006846412,0.007179214757704523,0.004507026405167686,-0.002185417161742411,0.006669741980081245,4.122837444588143e-09,0.00767795996428049,0.013525170453924028,0.003897623650638552
2024-01-01,-0.005442637338726484,-0.003654792228566862,-2.042223330803998e-09,0.016207342451687385,-0.0026393962518245066,-0.0005686582463281741,-0.011896797681805672,-0.0006860048217565887,-0.004824247415727673,-0.029695147983006813,-0.0006918922734196635
2024-02-01,0.0015140642099991997,0.007590303496862809,0.00017176636355362027,0.008401636131602979,0.0029899584425591833,2.840961788127142e-09,0.009407017171540702,0.0017467605117797423,0.005519347365201996,0.0060890324658070885,0.0023340386239633477
2024-03-01,0.008748904052186804,0.00022453840662694664,1.903263728029427e-10,-0.003314255388701641,-3.0456572875700126e-05,0.00024386990796036812,0.0022894932902535795,0.00017176770297820646,0.0038620396285288503,0.003459092352210921,0.00936255209109992
2024-04-01,-0.0033714102699124444,0.0006373114072469837,-6.911954248891591e-10,0.012012653553388925,0.0005212471504781223,-2.5553876039200028e-05,-0.001073696466606405,-0.0010781566859462536,-0.005289577070039132,-0.003976292410844589,0.008018579501672632
2024-05-01,-0.005761373440546416,-0.0028704665183280713,-0.00023704675409319181,0.01058141609661944,-0.00017427985004467547,-4.6640285728324055e-09,0.0022788679353960375,-0.000444976308064779,0.0028358728588625867,0.012228157234640631,0.008993082911252332
2024-06-01,0.0009187625730303776,0.0044913372294061275,-0.00038952028482184625,-0.0017388219911348508,0.005632203096455615,8.878754284886683e-11,-0.0004494548407172977,-1.9991746893481272e-05,0.009560004141852327,0.01290960758955838,-0.00014858141897102896
2024-07-01,-0.0008560444863771206,-0.004137866093686733,0.0001134938224367031,-0.005686453100471527,0.00230349472601453,3.923941564696393e-09,-0.0026688535615827782,0.001952643098915816,-0.007806963586249168,-0.00042727448781089167,0.007364297613550607
2024-08-01,-0.0013779908510465806,0.004208279003925376,-9.756719781065481e-10,0.007173961991170228,0.003328879956533658,0.0014112222157580156,0.000516125770177288,0.001580150142275654,0.002162920158937109,0.016447017173587358,-0.0015853451529434484
2024-09-01,0.006247494396804714,0.013064889313874969,1.981748641763794e-09,-0.0004894911119822324,0.003047590329813191,0.002289308566435324,0.005194682751074464,0.015862459075847258,0.0034021504019154814,0.008643021184959479,0.008439843098335797
2024-10-01,-0.0029239071043122046,-0.011216912344051375,-3.5050172903319357e-09,-0.010632313079500745,-0.0016133801643963411,-0.004387854646132105,-0.002527067573235053,-0.00655432283160469,0.0015121793831030864,-0.0009121674124182471,-0.012613837201813562
2024-11-01,-0.009894483530875797,-0.006699871291172042,-4.5821093475342443e-10,-0.0017719752509300908,-0.0024083571988479007,-0.00011676292983655091,-0.0018877949465660095,-0.008786243514513882,-0.006669752071906603,-0.0065143228347173876,-0.008383396120305786
2024-12-01,-0.00434081755139693,0.0008812489786027,-2.150805338347274e-09,-0.0006881553195152137,-0.0006168189686634161,-0.0008065412391049881,-0.0020380080579659615,-0.0005592589719463989,0.0034109930331427517,0.0033536557501680194,0.0017772959803710573
2025-01-01,0.0006440577621885376,0.003312168297748126,1.540347113491415e-09,0.0035305584559176526,0.0029255467298312412,-0.001156861682980515,-0.0009354274552685986,-0.007230816599909316,0.0038310864018692545,0.01833238792219122,-0.0023516831075979343
2025-02-01,-0.003522149218781494,0.000372804513880254,-2.1857963151332036e-09,-0.0033942939384020415,0.00021707804877344212,0.0003428173066125543,-0.007645781067343161,0.0011496227471691383,-0.0016670849279167802,0.01921273146142465,-0.007369169613655344
2025-03-01,0.003394239109865006,0.006012888421905798,2.3025753640718587e-09,0.001674971643313513,0.0022711891737103467,0.004378271386635273,0.00047585903417482717,0.002328750266614603,-0.009251008626112186,0.005041469542749942,0.005969369736948248
