ym,threshold,cap_conservative_m,cap_aggregate_m,n_stocks,binding_ric,binding_adv_m,binding_weight,binding_country,binding_industry
2021-08-01,0.05,304.5320017690161,22530.382396874287,103,PCGB.KL,5.4937122800860205,0.018941844734155666,MALAYSIA,BMATR
2021-08-01,0.1,609.0640035380322,45060.764793748574,103,PCGB.KL,5.4937122800860205,0.018941844734155666,MALAYSIA,BMATR
2021-08-01,0.15,913.5960053070482,67591.14719062285,103,PCGB.KL,5.4937122800860205,0.018941844734155666,MALAYSIA,BMATR
2021-08-01,0.2,1218.1280070760645,90121.52958749715,103,PCGB.KL,5.4937122800860205,0.018941844734155666,MALAYSIA,BMATR
2021-08-01,0.25,1522.6600088450805,112651.91198437141,103,PCGB.KL,5.4937122800860205,0.018941844734155666,MALAYSIA,BMATR
2021-09-01,0.05,355.5755533543809,25515.339823549286,104,PCGB.KL,5.867503859662058,0.01732649782732668,MALAYSIA,BMATR
2021-09-01,0.1,711.1511067087617,51030.67964709857,104,PCGB.KL,5.867503859662058,0.01732649782732668,MALAYSIA,BMATR
2021-09-01,0.15,1066.7266600631424,76546.01947064784,104,PCGB.KL,5.867503859662058,0.01732649782732668,MALAYSIA,BMATR
2021-09-01,0.2,1422.3022134175235,102061.35929419714,104,PCGB.KL,5.867503859662058,0.01732649782732668,MALAYSIA,BMATR
2021-09-01,0.25,1777.8777667719041,127576.69911774641,104,PCGB.KL,5.867503859662058,0.01732649782732668,MALAYSIA,BMATR
2021-10-01,0.05,352.7072575788524,23751.182349790084,103,CMPC.SN,5.10591525135238,0.015200172093769377,CHILE,BMATR
2021-10-01,0.1,705.4145151577048,47502.36469958017,103,CMPC.SN,5.10591525135238,0.015200172093769377,CHILE,BMATR
2021-10-01,0.15,1058.121772736557,71253.54704937026,103,CMPC.SN,5.10591525135238,0.015200172093769377,CHILE,BMATR
2021-10-01,0.2,1410.8290303154097,95004.72939916034,103,CMPC.SN,5.10591525135238,0.015200172093769377,CHILE,BMATR
2021-10-01,0.25,1763.5362878942617,118755.9117489504,103,CMPC.SN,5.10591525135238,0.015200172093769377,CHILE,BMATR
2021-11-01,0.05,605.3702862255534,15002.450930007082,103,MCGJ.J,7.64615622916534,0.013262071534235002,SOUTH AFRICA,TELCM
2021-11-01,0.1,1210.7405724511068,30004.901860014164,103,MCGJ.J,7.64615622916534,0.013262071534235002,SOUTH AFRICA,TELCM
2021-11-01,0.15,1816.11085867666,45007.35279002124,103,MCGJ.J,7.64615622916534,0.013262071534235002,SOUTH AFRICA,TELCM
2021-11-01,0.2,2421.4811449022136,60009.80372002833,103,MCGJ.J,7.64615622916534,0.013262071534235002,SOUTH AFRICA,TELCM
2021-11-01,0.25,3026.8514311277672,75012.2546500354,103,MCGJ.J,7.64615622916534,0.013262071534235002,SOUTH AFRICA,TELCM
2021-12-01,0.05,787.4238632587767,20218.598742202656,104,VODJ.J,13.701295500885923,0.018270160389084283,SOUTH AFRICA,TELCM
2021-12-01,0.1,1574.8477265175534,40437.19748440531,104,VODJ.J,13.701295500885923,0.018270160389084283,SOUTH AFRICA,TELCM
2021-12-01,0.15,2362.2715897763296,60655.79622660795,104,VODJ.J,13.701295500885923,0.018270160389084283,SOUTH AFRICA,TELCM
2021-12-01,0.2,3149.6954530351068,80874.39496881062,104,VODJ.J,13.701295500885923,0.018270160389084283,SOUTH AFRICA,TELCM
2021-12-01,0.25,3937.119316293883,101092.99371101325,104,VODJ.J,13.701295500885923,0.018270160389084283,SOUTH AFRICA,TELCM
2022-01-01,0.05,884.7904407462287,20419.960089084976,105,1193.HK,20.034085372716888,0.0237748834894862,HONG KONG,UTILS
2022-01-01,0.1,1769.5808814924574,40839.92017816995,105,1193.HK,20.034085372716888,0.0237748834894862,HONG KONG,UTILS
2022-01-01,0.15,2654.371322238686,61259.88026725491,105,1193.HK,20.034085372716888,0.0237748834894862,HONG KONG,UTILS
2022-01-01,0.2,3539.1617629849147,81679.8403563399,105,1193.HK,20.034085372716888,0.0237748834894862,HONG KONG,UTILS
2022-01-01,0.25,4423.9522037311435,102099.80044542486,105,1193.HK,20.034085372716888,0.0237748834894862,HONG KONG,UTILS
2022-02-01,0.05,193.5142172722779,15903.550933941495,102,ADAG.NS,4.276770788387084,0.02320557833478494,INDIA,UTILS
2022-02-01,0.1,387.0284345445558,31807.10186788299,102,ADAG.NS,4.276770788387084,0.02320557833478494,INDIA,UTILS
2022-02-01,0.15,580.5426518168337,47710.652801824486,102,ADAG.NS,4.276770788387084,0.02320557833478494,INDIA,UTILS
2022-02-01,0.2,774.0568690891116,63614.20373576598,102,ADAG.NS,4.276770788387084,0.02320557833478494,INDIA,UTILS
2022-02-01,0.25,967.5710863613895,79517.75466970749,102,ADAG.NS,4.276770788387084,0.02320557833478494,INDIA,UTILS
2022-03-01,0.05,237.36064752177265,16966.05740996602,105,ADAG.NS,4.72830648696428,0.02091636445698982,INDIA,UTILS
2022-03-01,0.1,474.7212950435453,33932.11481993204,105,ADAG.NS,4.72830648696428,0.02091636445698982,INDIA,UTILS
2022-03-01,0.15,712.081942565318,50898.17222989804,105,ADAG.NS,4.72830648696428,0.02091636445698982,INDIA,UTILS
2022-03-01,0.2,949.4425900870906,67864.22963986408,105,ADAG.NS,4.72830648696428,0.02091636445698982,INDIA,UTILS
2022-03-01,0.25,1186.8032376088631,84830.28704983008,105,ADAG.NS,4.72830648696428,0.02091636445698982,INDIA,UTILS
2022-04-01,0.05,214.86129698072295,20749.29231913324,106,ADAG.NS,4.460248088645137,0.021796668636406724,INDIA,UTILS
2022-04-01,0.1,429.7225939614459,41498.58463826648,106,ADAG.NS,4.460248088645137,0.021796668636406724,INDIA,UTILS
2022-04-01,0.15,644.5838909421688,62247.87695739972,106,ADAG.NS,4.460248088645137,0.021796668636406724,INDIA,UTILS
2022-04-01,0.2,859.4451879228918,82997.16927653296,106,ADAG.NS,4.460248088645137,0.021796668636406724,INDIA,UTILS
2022-04-01,0.25,1074.3064849036145,103746.4615956662,106,ADAG.NS,4.460248088645137,0.021796668636406724,INDIA,UTILS
2022-05-01,0.05,312.62768443590346,15072.029176731381,106,ICT.PS,5.1786804968533335,0.01739325975403451,PHILIPPINES,INDUS
2022-05-01,0.1,625.2553688718069,30144.058353462762,106,ICT.PS,5.1786804968533335,0.01739325975403451,PHILIPPINES,INDUS
2022-05-01,0.15,937.8830533077102,45216.087530194134,106,ICT.PS,5.1786804968533335,0.01739325975403451,PHILIPPINES,INDUS
2022-05-01,0.2,1250.5107377436138,60288.116706925524,106,ICT.PS,5.1786804968533335,0.01739325975403451,PHILIPPINES,INDUS
2022-05-01,0.25,1563.1384221795172,75360.14588365689,106,ICT.PS,5.1786804968533335,0.01739325975403451,PHILIPPINES,INDUS
2022-06-01,0.05,309.3491691026291,15711.182357171183,105,ICT.PS,5.049527333612892,0.01713922075715857,PHILIPPINES,INDUS
2022-06-01,0.1,618.6983382052582,31422.364714342366,105,ICT.PS,5.049527333612892,0.01713922075715857,PHILIPPINES,INDUS
2022-06-01,0.15,928.0475073078874,47133.547071513545,105,ICT.PS,5.049527333612892,0.01713922075715857,PHILIPPINES,INDUS
2022-06-01,0.2,1237.3966764105164,62844.72942868473,105,ICT.PS,5.049527333612892,0.01713922075715857,PHILIPPINES,INDUS
2022-06-01,0.25,1546.7458455131455,78555.91178585589,105,ICT.PS,5.049527333612892,0.01713922075715857,PHILIPPINES,INDUS
2022-07-01,0.05,300.0612044370815,18018.475912995073,104,ADAG.NS,13.254834175922142,0.04638245690850902,INDIA,UTILS
2022-07-01,0.1,600.122408874163,36036.951825990145,104,ADAG.NS,13.254834175922142,0.04638245690850902,INDIA,UTILS
2022-07-01,0.15,900.1836133112444,54055.42773898521,104,ADAG.NS,13.254834175922142,0.04638245690850902,INDIA,UTILS
2022-07-01,0.2,1200.244817748326,72073.90365198029,104,ADAG.NS,13.254834175922142,0.04638245690850902,INDIA,UTILS
2022-07-01,0.25,1500.3060221854075,90092.37956497534,104,ADAG.NS,13.254834175922142,0.04638245690850902,INDIA,UTILS
2022-08-01,0.05,227.91053595401254,15827.767224148654,103,1193.HK,10.429157288073727,0.04804786714505824,HONG KONG,UTILS
2022-08-01,0.1,455.8210719080251,31655.53444829731,103,1193.HK,10.429157288073727,0.04804786714505824,HONG KONG,UTILS
2022-08-01,0.15,683.7316078620377,47483.301672445945,103,1193.HK,10.429157288073727,0.04804786714505824,HONG KONG,UTILS
2022-08-01,0.2,911.6421438160502,63311.06889659462,103,1193.HK,10.429157288073727,0.04804786714505824,HONG KONG,UTILS
2022-08-01,0.25,1139.5526797700627,79138.83612074328,103,1193.HK,10.429157288073727,0.04804786714505824,HONG KONG,UTILS
2022-09-01,0.05,169.07276713351152,14665.56394316763,104,1193.HK,8.351208396119194,0.05186387473625914,HONG KONG,UTILS
2022-09-01,0.1,338.14553426702304,29331.12788633526,104,1193.HK,8.351208396119194,0.05186387473625914,HONG KONG,UTILS
2022-09-01,0.15,507.21830140053464,43996.69182950289,104,1193.HK,8.351208396119194,0.05186387473625914,HONG KONG,UTILS
2022-09-01,0.2,676.2910685340461,58662.25577267052,104,1193.HK,8.351208396119194,0.05186387473625914,HONG KONG,UTILS
2022-09-01,0.25,845.3638356675576,73327.81971583814,104,1193.HK,8.351208396119194,0.05186387473625914,HONG KONG,UTILS
2022-10-01,0.05,204.38649432421622,11896.50770887742,104,1193.HK,9.177408025146425,0.047147334554884124,HONG KONG,UTILS
2022-10-01,0.1,408.77298864843243,23793.01541775484,104,1193.HK,9.177408025146425,0.047147334554884124,HONG KONG,UTILS
2022-10-01,0.15,613.1594829726486,35689.523126632266,104,1193.HK,9.177408025146425,0.047147334554884124,HONG KONG,UTILS
2022-10-01,0.2,817.5459772968649,47586.03083550968,104,1193.HK,9.177408025146425,0.047147334554884124,HONG KONG,UTILS
2022-10-01,0.25,1021.9324716210809,59482.538544387106,104,1193.HK,9.177408025146425,0.047147334554884124,HONG KONG,UTILS
2022-11-01,0.05,252.8904303397683,9370.532679324386,104,1193.HK,7.517385517237786,0.03121215295689432,HONG KONG,UTILS
2022-11-01,0.1,505.7808606795366,18741.06535864877,104,1193.HK,7.517385517237786,0.03121215295689432,HONG KONG,UTILS
2022-11-01,0.15,758.6712910193047,28111.59803797315,104,1193.HK,7.517385517237786,0.03121215295689432,HONG KONG,UTILS
2022-11-01,0.2,1011.5617213590732,37482.13071729754,104,1193.HK,7.517385517237786,0.03121215295689432,HONG KONG,UTILS
2022-11-01,0.25,1264.4521516988411,46852.66339662192,104,1193.HK,7.517385517237786,0.03121215295689432,HONG KONG,UTILS
2022-12-01,0.05,81.32316493479722,17833.450276047264,104,PGAS.KL,2.989651753012064,0.03860073993897732,MALAYSIA,UTILS
2022-12-01,0.1,162.64632986959444,35666.90055209453,104,PGAS.KL,2.989651753012064,0.03860073993897732,MALAYSIA,UTILS
2022-12-01,0.15,243.96949480439164,53500.35082814178,104,PGAS.KL,2.989651753012064,0.03860073993897732,MALAYSIA,UTILS
2022-12-01,0.2,325.2926597391889,71333.80110418906,104,PGAS.KL,2.989651753012064,0.03860073993897732,MALAYSIA,UTILS
2022-12-01,0.25,406.61582467398614,89167.25138023631,104,PGAS.KL,2.989651753012064,0.03860073993897732,MALAYSIA,UTILS
2023-01-01,0.05,50.03530409490724,15591.248115060984,103,PGAS.KL,2.1504739708976963,0.04512808926192592,MALAYSIA,UTILS
2023-01-01,0.1,100.07060818981448,31182.496230121968,103,PGAS.KL,2.1504739708976963,0.04512808926192592,MALAYSIA,UTILS
2023-01-01,0.15,150.10591228472168,46773.74434518295,103,PGAS.KL,2.1504739708976963,0.04512808926192592,MALAYSIA,UTILS
2023-01-01,0.2,200.14121637962896,62364.992460243935,103,PGAS.KL,2.1504739708976963,0.04512808926192592,MALAYSIA,UTILS
2023-01-01,0.25,250.17652047453615,77956.24057530491,103,PGAS.KL,2.1504739708976963,0.04512808926192592,MALAYSIA,UTILS
2023-02-01,0.05,150.92044387993684,11802.226026828377,105,5110.SE,4.27340843214132,0.02973141834460833,SAUDI ARABIA,UTILS
2023-02-01,0.1,301.8408877598737,23604.452053656754,105,5110.SE,4.27340843214132,0.02973141834460833,SAUDI ARABIA,UTILS
2023-02-01,0.15,452.76133163981046,35406.678080485115,105,5110.SE,4.27340843214132,0.02973141834460833,SAUDI ARABIA,UTILS
2023-02-01,0.2,603.6817755197474,47208.90410731351,105,5110.SE,4.27340843214132,0.02973141834460833,SAUDI ARABIA,UTILS
2023-02-01,0.25,754.6022193996841,59011.130134141866,105,5110.SE,4.27340843214132,0.02973141834460833,SAUDI ARABIA,UTILS
2023-03-01,0.05,159.6944521537697,12132.733743528155,105,5110.SE,3.4460769969166667,0.022658149973039533,SAUDI ARABIA,UTILS
2023-03-01,0.1,319.3889043075394,24265.46748705631,105,5110.SE,3.4460769969166667,0.022658149973039533,SAUDI ARABIA,UTILS
2023-03-01,0.15,479.08335646130905,36398.20123058446,105,5110.SE,3.4460769969166667,0.022658149973039533,SAUDI ARABIA,UTILS
2023-03-01,0.2,638.7778086150788,48530.93497411262,105,5110.SE,3.4460769969166667,0.022658149973039533,SAUDI ARABIA,UTILS
2023-03-01,0.25,798.4722607688485,60663.66871764077,105,5110.SE,3.4460769969166667,0.022658149973039533,SAUDI ARABIA,UTILS
2023-04-01,0.05,375.87132557509824,11284.246796349382,105,SMPH.PS,5.283985134608267,0.014760861001699814,PHILIPPINES,RLEST
2023-04-01,0.1,751.7426511501965,22568.493592698764,105,SMPH.PS,5.283985134608267,0.014760861001699814,PHILIPPINES,RLEST
2023-04-01,0.15,1127.6139767252944,33852.74038904814,105,SMPH.PS,5.283985134608267,0.014760861001699814,PHILIPPINES,RLEST
2023-04-01,0.2,1503.485302300393,45136.98718539753,105,SMPH.PS,5.283985134608267,0.014760861001699814,PHILIPPINES,RLEST
2023-04-01,0.25,1879.3566278754909,56421.23398174689,105,SMPH.PS,5.283985134608267,0.014760861001699814,PHILIPPINES,RLEST
2023-05-01,0.05,309.2993478297723,12404.781667089279,104,0004.HK,2.5699312867527624,0.008724324412657742,HONG KONG,RLEST
2023-05-01,0.1,618.5986956595445,24809.563334178558,104,0004.HK,2.5699312867527624,0.008724324412657742,HONG KONG,RLEST
2023-05-01,0.15,927.8980434893168,37214.34500126784,104,0004.HK,2.5699312867527624,0.008724324412657742,HONG KONG,RLEST
2023-05-01,0.2,1237.197391319089,49619.126668357116,104,0004.HK,2.5699312867527624,0.008724324412657742,HONG KONG,RLEST
2023-05-01,0.25,1546.4967391488613,62023.9083354464,104,0004.HK,2.5699312867527624,0.008724324412657742,HONG KONG,RLEST
2023-06-01,0.05,66.58938594037565,11343.892864162051,106,PGAS.KL,0.8782955513548385,0.013849209087891733,MALAYSIA,UTILS
2023-06-01,0.1,133.1787718807513,22687.785728324103,106,PGAS.KL,0.8782955513548385,0.013849209087891733,MALAYSIA,UTILS
2023-06-01,0.15,199.76815782112695,34031.67859248615,106,PGAS.KL,0.8782955513548385,0.013849209087891733,MALAYSIA,UTILS
2023-06-01,0.2,266.3575437615026,45375.571456648206,106,PGAS.KL,0.8782955513548385,0.013849209087891733,MALAYSIA,UTILS
2023-06-01,0.25,332.9469297018783,56719.46432081026,106,PGAS.KL,0.8782955513548385,0.013849209087891733,MALAYSIA,UTILS
2023-07-01,0.05,265.43966288566355,12421.798916001015,105,ICT.PS,3.9438282796698343,0.015600606362422347,PHILIPPINES,INDUS
2023-07-01,0.1,530.8793257713271,24843.59783200203,105,ICT.PS,3.9438282796698343,0.015600606362422347,PHILIPPINES,INDUS
2023-07-01,0.15,796.3189886569908,37265.39674800303,105,ICT.PS,3.9438282796698343,0.015600606362422347,PHILIPPINES,INDUS
2023-07-01,0.2,1061.7586515426542,49687.19566400406,105,ICT.PS,3.9438282796698343,0.015600606362422347,PHILIPPINES,INDUS
2023-07-01,0.25,1327.1983144283179,62108.99458000507,105,ICT.PS,3.9438282796698343,0.015600606362422347,PHILIPPINES,INDUS
2023-08-01,0.05,160.99779436314293,8384.534522446334,106,0004.HK,2.3763901776612903,0.015498409132961272,HONG KONG,RLEST
2023-08-01,0.1,321.99558872628586,16769.06904489267,106,0004.HK,2.3763901776612903,0.015498409132961272,HONG KONG,RLEST
2023-08-01,0.15,482.99338308942873,25153.603567339003,106,0004.HK,2.3763901776612903,0.015498409132961272,HONG KONG,RLEST
2023-08-01,0.2,643.9911774525717,33538.13808978534,106,0004.HK,2.3763901776612903,0.015498409132961272,HONG KONG,RLEST
2023-08-01,0.25,804.9889718157145,41922.672612231676,106,0004.HK,2.3763901776612903,0.015498409132961272,HONG KONG,RLEST
2023-09-01,0.05,166.66275021075626,11993.445958139946,104,0004.HK,2.3298590426008596,0.014678456893560957,HONG KONG,RLEST
2023-09-01,0.1,333.3255004215125,23986.891916279892,104,0004.HK,2.3298590426008596,0.014678456893560957,HONG KONG,RLEST
2023-09-01,0.15,499.98825063226866,35980.337874419834,104,0004.HK,2.3298590426008596,0.014678456893560957,HONG KONG,RLEST
2023-09-01,0.2,666.651000843025,47973.783832559784,104,0004.HK,2.3298590426008596,0.014678456893560957,HONG KONG,RLEST
2023-09-01,0.25,833.3137510537812,59967.22979069973,104,0004.HK,2.3298590426008596,0.014678456893560957,HONG KONG,RLEST
2023-10-01,0.05,247.8219096496229,9860.261750662898,102,7020.SE,9.747267716571429,0.04129833038922987,SAUDI ARABIA,TELCM
2023-10-01,0.1,495.6438192992458,19720.523501325795,102,7020.SE,9.747267716571429,0.04129833038922987,SAUDI ARABIA,TELCM
2023-10-01,0.15,743.4657289488687,29580.7852519887,102,7020.SE,9.747267716571429,0.04129833038922987,SAUDI ARABIA,TELCM
2023-10-01,0.2,991.2876385984916,39441.04700265159,102,7020.SE,9.747267716571429,0.04129833038922987,SAUDI ARABIA,TELCM
2023-10-01,0.25,1239.1095482481144,49301.3087533145,102,7020.SE,9.747267716571429,0.04129833038922987,SAUDI ARABIA,TELCM
2023-11-01,0.05,169.402785003836,7640.986394976504,106,SMPH.PS,4.718917958593534,0.029249010613438327,PHILIPPINES,RLEST
2023-11-01,0.1,338.805570007672,15281.972789953008,106,SMPH.PS,4.718917958593534,0.029249010613438327,PHILIPPINES,RLEST
2023-11-01,0.15,508.20835501150805,22922.95918492951,106,SMPH.PS,4.718917958593534,0.029249010613438327,PHILIPPINES,RLEST
2023-11-01,0.2,677.611140015344,30563.945579906016,106,SMPH.PS,4.718917958593534,0.029249010613438327,PHILIPPINES,RLEST
2023-11-01,0.25,847.0139250191801,38204.931974882515,106,SMPH.PS,4.718917958593534,0.029249010613438327,PHILIPPINES,RLEST
2023-12-01,0.05,266.343245340455,11353.887263168022,104,7020.SE,13.392635765714285,0.05279753776381608,SAUDI ARABIA,TELCM
2023-12-01,0.1,532.68649068091,22707.774526336045,104,7020.SE,13.392635765714285,0.05279753776381608,SAUDI ARABIA,TELCM
2023-12-01,0.15,799.0297360213647,34061.661789504076,104,7020.SE,13.392635765714285,0.05279753776381608,SAUDI ARABIA,TELCM
2023-12-01,0.2,1065.37298136182,45415.54905267209,104,7020.SE,13.392635765714285,0.05279753776381608,SAUDI ARABIA,TELCM
2023-12-01,0.25,1331.7162267022745,56769.43631584011,104,7020.SE,13.392635765714285,0.05279753776381608,SAUDI ARABIA,TELCM
2024-01-01,0.05,281.3798970127022,8729.58758802265,104,7020.SE,15.548896595276785,0.05802241595213752,SAUDI ARABIA,TELCM
2024-01-01,0.1,562.7597940254044,17459.1751760453,104,7020.SE,15.548896595276785,0.05802241595213752,SAUDI ARABIA,TELCM
2024-01-01,0.15,844.1396910381065,26188.76276406795,104,7020.SE,15.548896595276785,0.05802241595213752,SAUDI ARABIA,TELCM
2024-01-01,0.2,1125.5195880508088,34918.3503520906,104,7020.SE,15.548896595276785,0.05802241595213752,SAUDI ARABIA,TELCM
2024-01-01,0.25,1406.8994850635108,43647.937940113254,104,7020.SE,15.548896595276785,0.05802241595213752,SAUDI ARABIA,TELCM
2024-02-01,0.05,254.29927452263385,9109.349601996018,103,TRUE.BK,9.60784886419353,0.03967074356126527,THAILAND,TELCM
2024-02-01,0.1,508.5985490452677,18218.699203992037,103,TRUE.BK,9.60784886419353,0.03967074356126527,THAILAND,TELCM
2024-02-01,0.15,762.8978235679015,27328.048805988044,103,TRUE.BK,9.60784886419353,0.03967074356126527,THAILAND,TELCM
2024-02-01,0.2,1017.1970980905354,36437.398407984074,103,TRUE.BK,9.60784886419353,0.03967074356126527,THAILAND,TELCM
2024-02-01,0.25,1271.4963726131691,45546.74800998008,103,TRUE.BK,9.60784886419353,0.03967074356126527,THAILAND,TELCM
2024-03-01,0.05,461.12724404328054,10702.400289972997,101,2207.TW,3.790579173973724,0.008631257823271975,TAIWAN,CODIS
2024-03-01,0.1,922.2544880865611,21404.800579945993,101,2207.TW,3.790579173973724,0.008631257823271975,TAIWAN,CODIS
2024-03-01,0.15,1383.3817321298418,32107.200869918986,101,2207.TW,3.790579173973724,0.008631257823271975,TAIWAN,CODIS
2024-03-01,0.2,1844.5089761731222,42809.60115989199,101,2207.TW,3.790579173973724,0.008631257823271975,TAIWAN,CODIS
2024-03-01,0.25,2305.6362202164028,53512.00144986498,101,2207.TW,3.790579173973724,0.008631257823271975,TAIWAN,CODIS
2024-04-01,0.05,321.7394330154884,12207.402570491655,101,ADAN.NS,8.323624448165841,0.02716423532129928,INDIA,UTILS
2024-04-01,0.1,643.4788660309767,24414.80514098331,101,ADAN.NS,8.323624448165841,0.02716423532129928,INDIA,UTILS
2024-04-01,0.15,965.2182990464651,36622.20771147498,101,ADAN.NS,8.323624448165841,0.02716423532129928,INDIA,UTILS
2024-04-01,0.2,1286.9577320619535,48829.61028196662,101,ADAN.NS,8.323624448165841,0.02716423532129928,INDIA,UTILS
2024-04-01,0.25,1608.6971650774417,61037.01285245828,101,ADAN.NS,8.323624448165841,0.02716423532129928,INDIA,UTILS
2024-05-01,0.05,282.1306105248628,10714.132416457021,98,7020.SE,8.250038688857142,0.030704008356925924,SAUDI ARABIA,TELCM
2024-05-01,0.1,564.2612210497256,21428.264832914043,98,7020.SE,8.250038688857142,0.030704008356925924,SAUDI ARABIA,TELCM
2024-05-01,0.15,846.3918315745882,32142.397249371064,98,7020.SE,8.250038688857142,0.030704008356925924,SAUDI ARABIA,TELCM
2024-05-01,0.2,1128.5224420994512,42856.529665828086,98,7020.SE,8.250038688857142,0.030704008356925924,SAUDI ARABIA,TELCM
2024-05-01,0.25,1410.653052624314,53570.662082285104,98,7020.SE,8.250038688857142,0.030704008356925924,SAUDI ARABIA,TELCM
2024-06-01,0.05,263.51667807757457,12945.42047147263,102,0004.HK,3.658503722517971,0.01457755515388298,HONG KONG,RLEST
2024-06-01,0.1,527.0333561551491,25890.84094294526,102,0004.HK,3.658503722517971,0.01457755515388298,HONG KONG,RLEST
2024-06-01,0.15,790.5500342327238,38836.26141441789,102,0004.HK,3.658503722517971,0.01457755515388298,HONG KONG,RLEST
2024-06-01,0.2,1054.0667123102983,51781.68188589052,102,0004.HK,3.658503722517971,0.01457755515388298,HONG KONG,RLEST
2024-06-01,0.25,1317.583390387873,64727.10235736315,102,0004.HK,3.658503722517971,0.01457755515388298,HONG KONG,RLEST
2024-07-01,0.05,379.6783954996428,13452.128187372607,102,0004.HK,4.419494854571427,0.01222210600419682,HONG KONG,RLEST
2024-07-01,0.1,759.3567909992856,26904.256374745215,102,0004.HK,4.419494854571427,0.01222210600419682,HONG KONG,RLEST
2024-07-01,0.15,1139.0351864989282,40356.38456211782,102,0004.HK,4.419494854571427,0.01222210600419682,HONG KONG,RLEST
2024-07-01,0.2,1518.7135819985713,53808.51274949043,102,0004.HK,4.419494854571427,0.01222210600419682,HONG KONG,RLEST
2024-07-01,0.25,1898.391977498214,67260.64093686304,102,0004.HK,4.419494854571427,0.01222210600419682,HONG KONG,RLEST
2024-08-01,0.05,209.63342007682905,13031.068501479498,102,0004.HK,2.8930380260115194,0.014490484991366383,HONG KONG,RLEST
2024-08-01,0.1,419.2668401536581,26062.137002958996,102,0004.HK,2.8930380260115194,0.014490484991366383,HONG KONG,RLEST
2024-08-01,0.15,628.9002602304871,39093.205504438476,102,0004.HK,2.8930380260115194,0.014490484991366383,HONG KONG,RLEST
2024-08-01,0.2,838.5336803073162,52124.27400591799,102,0004.HK,2.8930380260115194,0.014490484991366383,HONG KONG,RLEST
2024-08-01,0.25,1048.1671003841452,65155.34250739747,102,0004.HK,2.8930380260115194,0.014490484991366383,HONG KONG,RLEST
2024-09-01,0.05,116.0838167088072,12791.491332276388,99,0004.HK,1.9950601544623656,0.01804569509839826,HONG KONG,RLEST
2024-09-01,0.1,232.1676334176144,25582.982664552776,99,0004.HK,1.9950601544623656,0.01804569509839826,HONG KONG,RLEST
2024-09-01,0.15,348.25145012642156,38374.473996829154,99,0004.HK,1.9950601544623656,0.01804569509839826,HONG KONG,RLEST
2024-09-01,0.2,464.3352668352288,51165.96532910555,99,0004.HK,1.9950601544623656,0.01804569509839826,HONG KONG,RLEST
2024-09-01,0.25,580.419083544036,63957.45666138194,99,0004.HK,1.9950601544623656,0.01804569509839826,HONG KONG,RLEST
2024-10-01,0.05,110.17299083640576,9716.314793864729,100,0004.HK,2.52488713726711,0.02406335231533372,HONG KONG,RLEST
2024-10-01,0.1,220.34598167281152,19432.629587729458,100,0004.HK,2.52488713726711,0.02406335231533372,HONG KONG,RLEST
2024-10-01,0.15,330.51897250921724,29148.944381594185,100,0004.HK,2.52488713726711,0.02406335231533372,HONG KONG,RLEST
2024-10-01,0.2,440.69196334562304,38865.259175458916,100,0004.HK,2.52488713726711,0.02406335231533372,HONG KONG,RLEST
2024-10-01,0.25,550.8649541820288,48581.57396932365,100,0004.HK,2.52488713726711,0.02406335231533372,HONG KONG,RLEST
2024-11-01,0.05,195.04091654195864,18645.032102753757,101,0004.HK,4.290765226039172,0.023099273563821243,HONG KONG,RLEST
2024-11-01,0.1,390.0818330839173,37290.064205507515,101,0004.HK,4.290765226039172,0.023099273563821243,HONG KONG,RLEST
2024-11-01,0.15,585.1227496258759,55935.09630826128,101,0004.HK,4.290765226039172,0.023099273563821243,HONG KONG,RLEST
2024-11-01,0.2,780.1636661678345,74580.12841101503,101,0004.HK,4.290765226039172,0.023099273563821243,HONG KONG,RLEST
2024-11-01,0.25,975.2045827097932,93225.16051376879,101,0004.HK,4.290765226039172,0.023099273563821243,HONG KONG,RLEST
2024-12-01,0.05,91.07440979901385,14643.299995997511,104,0004.HK,1.9017217013619037,0.021925014840465322,HONG KONG,RLEST
2024-12-01,0.1,182.1488195980277,29286.599991995023,104,0004.HK,1.9017217013619037,0.021925014840465322,HONG KONG,RLEST
2024-12-01,0.15,273.22322939704156,43929.89998799253,104,0004.HK,1.9017217013619037,0.021925014840465322,HONG KONG,RLEST
2024-12-01,0.2,364.2976391960554,58573.199983990045,104,0004.HK,1.9017217013619037,0.021925014840465322,HONG KONG,RLEST
2024-12-01,0.25,455.37204899506924,73216.49997998757,104,0004.HK,1.9017217013619037,0.021925014840465322,HONG KONG,RLEST
2025-01-01,0.05,153.08291209022397,14362.349615102397,104,AC.PS,3.036201552626718,0.020825391852874502,PHILIPPINES,RLEST
2025-01-01,0.1,306.16582418044794,28724.699230204795,104,AC.PS,3.036201552626718,0.020825391852874502,PHILIPPINES,RLEST
2025-01-01,0.15,459.2487362706718,43087.048845307196,104,AC.PS,3.036201552626718,0.020825391852874502,PHILIPPINES,RLEST
2025-01-01,0.2,612.3316483608959,57449.39846040959,104,AC.PS,3.036201552626718,0.020825391852874502,PHILIPPINES,RLEST
2025-01-01,0.25,765.4145604511199,71811.74807551199,104,AC.PS,3.036201552626718,0.020825391852874502,PHILIPPINES,RLEST
