,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2023-03-01,0.08327940084053471,0.07323323239886324,0.0727658555530138,0.2963614569261311,0.00404152609531558,1.0604973894682967e-07,0.14136239557002223,0.04674920247076717,0.07866473893596568,0.06759318532141036,0.13594889983823727
2023-04-01,0.015272841135867334,0.12036034391772953,0.11811416078536574,0.11888141935183909,6.499245032140761e-08,0.048830607948294816,0.14846616499142407,0.10332602701189875,0.1127010847454699,0.0778625315846226,0.13618475353503778
2023-05-01,9.784843287147789e-08,0.11937494453013545,0.09281382621224199,0.12396553582791184,0.015138492681708785,0.05091183289932091,0.18184549105128844,0.06107027088860429,0.11580670157995217,0.0660697136611071,0.17300309281929618
2023-06-01,0.034727733764907974,0.05873582717600865,0.09238925702138256,0.04869999663052143,0.04229460915563032,0.09747253097205641,0.20594396850040356,1.1662879145180448e-07,0.1797065139735269,0.15693419164942007,0.08309525452735045
2023-07-01,0.07950937148123538,0.046324190950982364,0.06587201974373799,0.10251742084945167,0.09364313723250339,0.059787385189920585,0.1716066699866458,6.317446788384289e-08,0.16481598217427743,0.17483765503476262,0.041086104182014985
2023-08-01,0.09882557336703121,0.0813616635808749,0.05898950532156542,0.05981647879701027,0.08476644498524179,0.0491899901065964,0.1383882164863483,0.10848886393072896,0.16921448135791228,0.1509587308527882,5.121390230490262e-08
2023-09-01,0.0671944978037833,0.09746698898070921,0.06335706443702964,0.06437909911668714,0.09456655236034485,0.06835006043972582,0.13174532807724162,0.1027491982549267,0.1519843338377344,0.1582068342092638,4.2482553745786335e-08
2023-10-01,0.053435613312974,0.08755556033269234,0.018040844022336824,0.12093315585146018,0.08505281732457325,0.06473886276953635,0.12860983769669376,0.11551490371440697,0.16092502897354707,0.1651933215569195,5.444485977592862e-08
2023-11-01,5.2854480895147256e-08,0.1189111011550749,0.05624343318464167,0.10419824414144374,0.07420664936418657,0.0444382661374265,0.08509948491615847,0.20474307429406832,0.12428886557902649,0.13314003388216686,0.05473079449132565
2023-12-01,0.01901217707245017,0.09810654305843343,0.06055712192171947,0.15608933728208757,0.09046482557138905,0.055405172777943545,0.12085440053739607,5.86238299896737e-08,0.14296630390058757,0.21119015105526434,0.045353908198898917
2024-01-01,0.06772594647114633,0.0742781357733074,5.990276986641089e-08,0.19291531523619918,0.09379279848680362,0.00554693039555879,0.1300131961609088,0.016788200320090076,0.12857266177620588,0.23208966380855017,0.05827709166845988
2024-02-01,0.0675996453049703,0.0535245547704504,0.02040395228434748,0.23095084790976395,0.1042339882934821,5.6489942982655985e-08,0.09994835614647463,0.02232016358773014,0.12282011802142226,0.15868297424506111,0.11951534294635476
2024-03-01,0.07184799875069847,0.10357509387926374,5.116314906775156e-08,0.21582644417623675,0.09663795485244414,0.01516447286220782,0.0975153517524643,0.03291913668960373,0.09845092187057196,0.12440373488892684,0.14365883911443325
2024-04-01,0.11667873252186722,0.08832831141724691,5.6625284896866546e-08,0.22421064242078306,0.1026568148753897,0.002096377390206202,0.07743418281158826,0.028062357316430732,0.09553985587533043,0.1291714921393762,0.13582117660649645
2024-05-01,0.09442542390178223,0.11614380785705139,0.007290994145021572,0.236281593364363,0.08737209156252795,5.3842099749762445e-08,0.0668883372048225,0.02789318297870457,0.09706723993252259,0.12281603342770371,0.14382124178340086
2024-06-01,0.07937022233584089,0.11195513902745081,0.026218873058310777,0.19746770062396374,0.08895049284473198,3.781839346341735e-08,0.07710247460883989,0.07288777576941495,0.07922776972357004,0.1143998311860286,0.15241968300345488
2024-07-01,0.08871347956904356,0.11446824896871949,0.02046581831750263,0.16180483223919587,0.09290528583407233,3.611886206619174e-08,0.07343015802276602,0.06111053002098414,0.10881374019130886,0.13505439910281433,0.14323347161473066
